"Fecha;Circulación Monetaria;CC en BCRA;Base Monetaria"
"17-10-11;149608000000;43737000000;193345000000"
"18-10-11;149071000000;43864000000;192935000000"
"19-10-11;148554000000;43051000000;191605000000"
"20-10-11;148161000000;44537000000;192698000000"
"21-10-11;147865000000;42772000000;190637000000"
"24-10-11;147744000000;42044000000;189788000000"
"25-10-11;147494000000;41438000000;188932000000"
"26-10-11;147372000000;40069000000;187441000000"
"27-10-11;147564000000;40661000000;188225000000"
"28-10-11;147960000000;38824000000;186784000000"
"31-10-11;148745000000;41501000000;190246000000"
"01-11-11;149423000000;47002000000;196425000000"
"02-11-11;150191000000;47871000000;198062000000"
"03-11-11;151211000000;46436000000;197647000000"
"04-11-11;152017000000;42309000000;194326000000"
"07-11-11;152783000000;40493000000;193276000000"
"08-11-11;153189000000;39088000000;192277000000"
"09-11-11;153169000000;41155000000;194324000000"
"10-11-11;153367000000;41809000000;195176000000"
"11-11-11;153392000000;41871000000;195263000000"
"14-11-11;153367000000;39990000000;193357000000"
"15-11-11;153024000000;40194000000;193218000000"
"16-11-11;152790000000;39916000000;192706000000"
"17-11-11;152616000000;40454000000;193070000000"
"18-11-11;152419000000;44178000000;196597000000"
"21-11-11;152510000000;46630000000;199140000000"
"22-11-11;152372000000;47161000000;199533000000"
"23-11-11;152341000000;47261000000;199602000000"
"24-11-11;152771000000;46003000000;198774000000"
"25-11-11;153359000000;44350000000;197709000000"
"29-11-11;154104000000;43491000000;197595000000"
"30-11-11;154870000000;43141000000;198011000000"
"01-12-11;155887000000;49852000000;205739000000"
"02-12-11;157119000000;48720000000;205839000000"
"05-12-11;159243000000;44035000000;203278000000"
"06-12-11;161210000000;43578000000;204788000000"
"07-12-11;163099000000;39704000000;202803000000"
"12-12-11;163690000000;40605000000;204295000000"
"13-12-11;163811000000;41461000000;205272000000"
"14-12-11;163737000000;43809000000;207546000000"
"15-12-11;163944000000;48443000000;212387000000"
"16-12-11;164464000000;46633000000;211097000000"
"19-12-11;165513000000;45664000000;211177000000"
"20-12-11;166209000000;44939000000;211148000000"
"21-12-11;167542000000;44746000000;212288000000"
"22-12-11;169171000000;44479000000;213650000000"
"23-12-11;169637000000;43490000000;213127000000"
"27-12-11;170769000000;43386000000;214155000000"
"28-12-11;171972000000;49347000000;221319000000"
"29-12-11;172940000000;49882000000;222822000000"
"30-12-11;173055000000;49865000000;222920000000"
"03-01-12;173336000000;48559000000;221895000000"
"04-01-12;173357000000;45116000000;218473000000"
"05-01-12;173218000000;42972000000;216190000000"
"06-01-12;173173000000;43072000000;216245000000"
"09-01-12;173127000000;45335000000;218462000000"
"10-01-12;172923000000;47773000000;220696000000"
"11-01-12;172336000000;49037000000;221373000000"
"12-01-12;171992000000;51796000000;223788000000"
"13-01-12;171389000000;51938000000;223327000000"
"16-01-12;171038000000;52573000000;223611000000"
"17-01-12;170271000000;53034000000;223305000000"
"18-01-12;169544000000;53665000000;223209000000"
"19-01-12;168901000000;54135000000;223036000000"
"20-01-12;168222000000;54081000000;222303000000"
"23-01-12;167874000000;52067000000;219941000000"
"24-01-12;167389000000;53783000000;221172000000"
"25-01-12;167129000000;52625000000;219754000000"
"26-01-12;167030000000;52186000000;219216000000"
"27-01-12;166953000000;52863000000;219816000000"
"30-01-12;167190000000;51133000000;218323000000"
"31-01-12;167387000000;48730000000;216117000000"
"01-02-12;167853000000;45915000000;213768000000"
"02-02-12;168477000000;42334000000;210811000000"
"03-02-12;169356000000;38276000000;207632000000"
"06-02-12;169782000000;36449000000;206231000000"
"07-02-12;170013000000;37449000000;207462000000"
"08-02-12;169914000000;38845000000;208759000000"
"09-02-12;170154000000;39088000000;209242000000"
"10-02-12;169989000000;41883000000;211872000000"
"13-02-12;169717000000;42985000000;212702000000"
"14-02-12;169056000000;42186000000;211242000000"
"15-02-12;168380000000;42909000000;211289000000"
"16-02-12;168136000000;40168000000;208304000000"
"17-02-12;168037000000;37455000000;205492000000"
"22-02-12;168137000000;45563000000;213700000000"
"23-02-12;167863000000;38667000000;206530000000"
"24-02-12;167491000000;35144000000;202635000000"
"28-02-12;167574000000;37923000000;205497000000"
"29-02-12;167610000000;37825000000;205435000000"
"01-03-12;167999000000;46979000000;214978000000"
"02-03-12;168570000000;46752000000;215322000000"
"05-03-12;169370000000;44846000000;214216000000"
"06-03-12;169682000000;43971000000;213653000000"
"07-03-12;169821000000;43754000000;213575000000"
"08-03-12;170628000000;45076000000;215704000000"
"09-03-12;170929000000;47615000000;218544000000"
"12-03-12;170803000000;48734000000;219537000000"
"13-03-12;170203000000;50280000000;220483000000"
"14-03-12;169511000000;52767000000;222278000000"
"15-03-12;168991000000;50222000000;219213000000"
"16-03-12;168356000000;47695000000;216051000000"
"19-03-12;168099000000;47747000000;215846000000"
"20-03-12;167451000000;47141000000;214592000000"
"21-03-12;166960000000;48736000000;215696000000"
"22-03-12;166691000000;51626000000;218317000000"
"23-03-12;166576000000;47653000000;214229000000"
"26-03-12;166893000000;45555000000;212448000000"
"27-03-12;167143000000;46685000000;213828000000"
"28-03-12;167982000000;46888000000;214870000000"
"29-03-12;168960000000;44704000000;213664000000"
"30-03-12;170423000000;50199000000;220622000000"
"03-04-12;172210000000;50876000000;223086000000"
"04-04-12;173361000000;48279000000;221640000000"
"09-04-12;173393000000;45569000000;218962000000"
"10-04-12;172788000000;47152000000;219940000000"
"11-04-12;172093000000;50061000000;222154000000"
"12-04-12;171489000000;52616000000;224105000000"
"13-04-12;171069000000;51395000000;222464000000"
"16-04-12;170682000000;52831000000;223513000000"
"17-04-12;169828000000;51203000000;221031000000"
"18-04-12;168740000000;51948000000;220688000000"
"19-04-12;168261000000;51585000000;219846000000"
"20-04-12;168023000000;46668000000;214691000000"
"23-04-12;167839000000;46402000000;214241000000"
"24-04-12;167773000000;45161000000;212934000000"
"25-04-12;168227000000;53962000000;222189000000"
"26-04-12;169734000000;53056000000;222790000000"
"27-04-12;170964000000;51947000000;222911000000"
"02-05-12;172219000000;57629000000;229848000000"
"03-05-12;172845000000;50092000000;222937000000"
"04-05-12;173212000000;49030000000;222242000000"
"07-05-12;173346000000;47422000000;220768000000"
"08-05-12;173283000000;46846000000;220129000000"
"09-05-12;172983000000;47627000000;220610000000"
"10-05-12;172993000000;49845000000;222838000000"
"11-05-12;172953000000;49842000000;222795000000"
"14-05-12;172620000000;49680000000;222300000000"
"15-05-12;171990000000;49896000000;221886000000"
"16-05-12;171269000000;50570000000;221839000000"
"17-05-12;171116000000;54816000000;225932000000"
"18-05-12;171006000000;57313000000;228319000000"
"21-05-12;171059000000;52476000000;223535000000"
"22-05-12;170899000000;52758000000;223657000000"
"23-05-12;171470000000;52569000000;224039000000"
"24-05-12;172154000000;51273000000;223427000000"
"28-05-12;172796000000;52131000000;224927000000"
"29-05-12;173330000000;49217000000;222547000000"
"30-05-12;173903000000;53200000000;227103000000"
"31-05-12;175146000000;50364000000;225510000000"
"01-06-12;176420000000;56682000000;233102000000"
"04-06-12;177807000000;54377000000;232184000000"
"05-06-12;179220000000;54322000000;233542000000"
"06-06-12;179864000000;53607000000;233471000000"
"07-06-12;181082000000;53375000000;234457000000"
"08-06-12;182395000000;53163000000;235558000000"
"11-06-12;183392000000;52941000000;236333000000"
"12-06-12;183267000000;52825000000;236092000000"
"13-06-12;182891000000;54688000000;237579000000"
"14-06-12;182605000000;55922000000;238527000000"
"15-06-12;182736000000;54517000000;237253000000"
"18-06-12;183348000000;53544000000;236892000000"
"19-06-12;183782000000;52366000000;236148000000"
"21-06-12;184153000000;52073000000;236226000000"
"22-06-12;184241000000;55156000000;239397000000"
"25-06-12;185327000000;54798000000;240125000000"
"26-06-12;185805000000;52639000000;238444000000"
"27-06-12;185967000000;51929000000;237896000000"
"28-06-12;187105000000;51050000000;238155000000"
"29-06-12;188364000000;55791000000;244155000000"
"02-07-12;190240000000;60192000000;250432000000"
"03-07-12;192277000000;56361000000;248638000000"
"04-07-12;193553000000;54125000000;247678000000"
"05-07-12;194840000000;58126000000;252966000000"
"06-07-12;196391000000;55218000000;251609000000"
"10-07-12;197198000000;55603000000;252801000000"
"11-07-12;197229000000;53276000000;250505000000"
"12-07-12;196977000000;55269000000;252246000000"
"13-07-12;196475000000;58032000000;254507000000"
"16-07-12;196179000000;59483000000;255662000000"
"17-07-12;195386000000;60559000000;255945000000"
"18-07-12;194663000000;62360000000;257023000000"
"19-07-12;194300000000;61996000000;256296000000"
"20-07-12;194176000000;60039000000;254215000000"
"23-07-12;194235000000;57975000000;252210000000"
"24-07-12;193994000000;56814000000;250808000000"
"25-07-12;193813000000;56933000000;250746000000"
"26-07-12;194132000000;58722000000;252854000000"
"27-07-12;194416000000;57333000000;251749000000"
"30-07-12;195460000000;54425000000;249885000000"
"31-07-12;196404000000;50055000000;246459000000"
"01-08-12;197354000000;56420000000;253774000000"
"02-08-12;198469000000;57970000000;256439000000"
"03-08-12;199746000000;58068000000;257814000000"
"06-08-12;200453000000;58046000000;258499000000"
"07-08-12;200965000000;56355000000;257320000000"
"08-08-12;200951000000;54805000000;255756000000"
"09-08-12;201027000000;55918000000;256945000000"
"10-08-12;200849000000;55189000000;256038000000"
"13-08-12;200609000000;57118000000;257727000000"
"14-08-12;199817000000;58464000000;258281000000"
"15-08-12;198937000000;60762000000;259699000000"
"16-08-12;198565000000;60142000000;258707000000"
"17-08-12;198177000000;56166000000;254343000000"
"21-08-12;197888000000;58806000000;256694000000"
"22-08-12;197215000000;62263000000;259478000000"
"23-08-12;196669000000;63931000000;260600000000"
"24-08-12;196079000000;64870000000;260949000000"
"27-08-12;196224000000;63381000000;259605000000"
"28-08-12;196398000000;64575000000;260973000000"
"29-08-12;196695000000;61244000000;257939000000"
"30-08-12;197615000000;62736000000;260351000000"
"31-08-12;198751000000;62005000000;260756000000"
"03-09-12;199988000000;63324000000;263312000000"
"04-09-12;200965000000;62202000000;263167000000"
"05-09-12;201341000000;61435000000;262776000000"
"06-09-12;202334000000;60583000000;262917000000"
"07-09-12;203226000000;57853000000;261079000000"
"10-09-12;203689000000;57466000000;261155000000"
"11-09-12;203354000000;58050000000;261404000000"
"12-09-12;202644000000;60103000000;262747000000"
"13-09-12;202005000000;61162000000;263167000000"
"14-09-12;201499000000;61628000000;263127000000"
"17-09-12;201026000000;61188000000;262214000000"
"18-09-12;200288000000;61212000000;261500000000"
"19-09-12;199611000000;61671000000;261282000000"
"20-09-12;199390000000;61668000000;261058000000"
"21-09-12;199493000000;57990000000;257483000000"
"25-09-12;199693000000;59394000000;259087000000"
"26-09-12;199927000000;58987000000;258914000000"
"27-09-12;200211000000;64149000000;264360000000"
"28-09-12;201205000000;63982000000;265187000000"
"01-10-12;202404000000;67500000000;269904000000"
"02-10-12;203320000000;66044000000;269364000000"
"03-10-12;203825000000;65241000000;269066000000"
"04-10-12;205271000000;62857000000;268128000000"
"05-10-12;206751000000;61031000000;267782000000"
"09-10-12;207224000000;57822000000;265046000000"
"10-10-12;206964000000;56205000000;263169000000"
"11-10-12;206491000000;56890000000;263381000000"
"12-10-12;205886000000;57809000000;263695000000"
"15-10-12;205288000000;60063000000;265351000000"
"16-10-12;204343000000;60654000000;264997000000"
"17-10-12;203178000000;62909000000;266087000000"
"18-10-12;202525000000;63515000000;266040000000"
"19-10-12;202182000000;63877000000;266059000000"
"22-10-12;202125000000;60100000000;262225000000"
"23-10-12;201623000000;58177000000;259800000000"
"24-10-12;201309000000;61059000000;262368000000"
"25-10-12;201160000000;63803000000;264963000000"
"26-10-12;201397000000;61598000000;262995000000"
"29-10-12;201823000000;62502000000;264325000000"
"30-10-12;202476000000;60385000000;262861000000"
"31-10-12;203259000000;61852000000;265111000000"
"01-11-12;204676000000;70042000000;274718000000"
"02-11-12;206722000000;67222000000;273944000000"
"05-11-12;208484000000;65640000000;274124000000"
"07-11-12;209008000000;64046000000;273054000000"
"08-11-12;209497000000;62509000000;272006000000"
"09-11-12;209690000000;63599000000;273289000000"
"12-11-12;209343000000;60769000000;270112000000"
"13-11-12;208741000000;60506000000;269247000000"
"14-11-12;207699000000;63414000000;271113000000"
"15-11-12;207381000000;66686000000;274067000000"
"16-11-12;207308000000;65093000000;272401000000"
"19-11-12;207195000000;65088000000;272283000000"
"20-11-12;207189000000;62237000000;269426000000"
"21-11-12;206753000000;65801000000;272554000000"
"22-11-12;206495000000;69050000000;275545000000"
"23-11-12;206182000000;64784000000;270966000000"
"27-11-12;206436000000;63375000000;269811000000"
"28-11-12;206994000000;60866000000;267860000000"
"29-11-12;207871000000;59424000000;267295000000"
"30-11-12;208722000000;59933000000;268655000000"
"03-12-12;210260000000;78108000000;288368000000"
"04-12-12;211787000000;76946000000;288733000000"
"05-12-12;213264000000;76290000000;289554000000"
"06-12-12;215684000000;73535000000;289219000000"
"07-12-12;217962000000;73403000000;291365000000"
"10-12-12;219518000000;69359000000;288877000000"
"11-12-12;220518000000;62461000000;282979000000"
"12-12-12;220728000000;63839000000;284567000000"
"13-12-12;221017000000;71143000000;292160000000"
"14-12-12;221532000000;70527000000;292059000000"
"17-12-12;223582000000;64678000000;288260000000"
"18-12-12;225937000000;62951000000;288888000000"
"19-12-12;227144000000;73628000000;300772000000"
"20-12-12;229384000000;61197000000;290581000000"
"21-12-12;231732000000;59795000000;291527000000"
"26-12-12;234343000000;66406000000;300749000000"
"27-12-12;235480000000;68835000000;304315000000"
"28-12-12;236729000000;71792000000;308521000000"
"31-12-12;237007000000;70342000000;307349000000"
"02-01-13;237227000000;68177000000;305404000000"
"03-01-13;237355000000;68327000000;305682000000"
"04-01-13;236809000000;65761000000;302570000000"
"07-01-13;236668000000;64598000000;301266000000"
"08-01-13;235974000000;65240000000;301214000000"
"09-01-13;235160000000;63367000000;298527000000"
"10-01-13;234716000000;65386000000;300102000000"
"11-01-13;234113000000;67667000000;301780000000"
"14-01-13;233365000000;67196000000;300561000000"
"15-01-13;231921000000;69932000000;301853000000"
"16-01-13;230511000000;68990000000;299501000000"
"17-01-13;229550000000;69303000000;298853000000"
"18-01-13;228691000000;69142000000;297833000000"
"21-01-13;228093000000;70885000000;298978000000"
"22-01-13;227081000000;72191000000;299272000000"
"23-01-13;226239000000;68012000000;294251000000"
"24-01-13;225742000000;68173000000;293915000000"
"25-01-13;225324000000;67314000000;292638000000"
"28-01-13;225503000000;64916000000;290419000000"
"29-01-13;225753000000;64227000000;289980000000"
"30-01-13;226763000000;60782000000;287545000000"
"01-02-13;228087000000;61437000000;289524000000"
"04-02-13;229423000000;59395000000;288818000000"
"05-02-13;230197000000;58151000000;288348000000"
"06-02-13;231126000000;57625000000;288751000000"
